"","OfferContactDate","CustomerID","ApplianceID","Brand","V1","V2","V3","V4","V5","V6","V7","V8"
"376","09/03/2017",5810,5364,"A","B","E","OV",5,1,14,"A",4
"377","09/03/2017",14846,2,"A","B","E","TD",3,0,3,"A",4
"378","09/03/2017",13114,13383,"A","B","F","AW",2,0,2,"A",2
"379","14/03/2017",14668,15206,"A","B","F","AW",2,1,1,"A",1
"380","09/03/2017",6949,6745,"A","B","E","CK",3,2,9,"A",2
"381","09/03/2017",5941,5525,"A","B","F","CK",3,0,2,"A",3
"382","09/03/2017",8113,8089,"A","A","F","TD",3,1,14,"A",3
"383","09/03/2017",11007,11186,"A","B","E","AW",2,0,0,"A",1
"384","14/03/2017",14343,14699,"A","B","G","AW",3,1,0,"A",1
"385","09/03/2017",3130,2033,"A","B","F","AW",3,0,1,"A",2
"386","09/03/2017",3252,2189,"A","B","F","FF",3,1,1,"A",2
"387","09/03/2017",12412,12648,"A","B","E","FR",2,0,2,"A",2
"388","09/03/2017",12755,13004,"A","B","F","AW",3,0,1,"A",1
"389","09/03/2017",1482,15012,"A","B","F","AW",3,0,2,"A",1
"390","09/03/2017",14184,14534,"A","B","E","AW",1,0,2,"A",1
"391","09/03/2017",1919,543,"A","B","F","FZ",4,0,2,"A",3
"392","09/03/2017",1876,485,"A","B","D","AW",3,0,1,"A",1
"393","14/03/2017",13774,14100,"A","B","F","TD",2,1,1,"A",1
"394","09/03/2017",7153,6985,"A","C","E","AW",2,0,17,"A",5
"395","09/03/2017",2019,664,"A","B","F","FF",2,0,1,"A",1
"396","14/03/2017",4769,4045,"A","B","F","OV",5,2,10,"A",4
"397","09/03/2017",11039,11219,"A","B","F","AW",2,0,1,"A",1
"398","09/03/2017",4249,3415,"A","A","D","FF",3,5,10,"A",3
"399","09/03/2017",4814,4108,"A","C","F","TD",2,1,5,"A",1
"400","09/03/2017",1925,552,"A","B","F","FF",3,1,6,"A",2
"401","09/03/2017",11026,11206,"A","B","E","FF",3,0,2,"A",2
"402","09/03/2017",2436,1184,"A","C","F","OV",2,0,1,"A",3
"403","09/03/2017",14082,14427,"A","B","F","DW",3,0,4,"A",4
"404","09/03/2017",13463,13765,"A","B","F","AW",3,0,1,"A",1
"405","09/03/2017",13955,14295,"A","B","F","AW",3,0,1,"A",1
"406","09/03/2017",11652,11851,"A","B","D","FF",3,0,1,"A",1
"407","09/03/2017",5090,4436,"A","B","F","FF",7,2,3,"A",3
"408","09/03/2017",12228,12453,"A","B","D","AW",2,2,2,"A",2
"409","09/03/2017",152,12169,"A","C","G","AW",2,0,2,"A",2
"410","09/03/2017",13907,14242,"A","B","E","AW",2,0,1,"A",1
"411","09/03/2017",14502,14916,"A","B","E","FF",4,0,0,"A",3
"412","09/03/2017",4885,4187,"A","B","F","FF",3,0,1,"A",2
"413","09/03/2017",11876,12084,"A","B","E","FF",3,0,11,"A",6
"414","09/03/2017",12353,12589,"A","B","D","AW",3,0,1,"A",1
"415","09/03/2017",11485,11679,"A","B","G","FZ",2,0,1,"A",1
"416","09/03/2017",6653,6396,"A","B","F","AW",2,0,2,"A",2
"417","09/03/2017",6951,6749,"A","B","G","CK",3,0,1,"A",1
"418","09/03/2017",4178,3325,"A","B","E","AW",2,0,1,"A",2
"419","09/03/2017",11390,11579,"A","B","E","CK",3,0,5,"A",4
"420","09/03/2017",12641,12887,"A","B","E","AW",3,0,1,"A",2
"421","14/03/2017",14730,15327,"A","B","E","AW",2,0,1,"A",1
"422","09/03/2017",7275,7123,"A","B","F","AW",2,2,3,"A",3
"423","06/03/2017",14937,169,"A","B","E","WD",4,0,1,"A",2
"424","09/03/2017",1864,471,"A","B","E","FZ",2,0,1,"A",1
"425","09/03/2017",14763,15376,"A","B","E","FF",3,0,0,"A",1
"426","09/03/2017",5570,5054,"A","B","F","AW",2,2,5,"A",1
"427","09/03/2017",1148,6471,"A","B","F","AW",2,1,5,"A",3
"428","14/03/2017",13821,14150,"A","B","E","FF",5,1,1,"A",1
"429","09/03/2017",12826,13078,"A","B","F","CK",4,0,1,"A",1
"430","09/03/2017",13235,13518,"A","B","G","CK",7,0,1,"A",1
"431","14/03/2017",13846,14176,"A","A","F","AW",3,0,4,"A",5
"432","09/03/2017",980,5287,"A","B","E","TD",4,2,5,"A",2
"433","09/03/2017",5194,4570,"A","A","D","FF",3,0,1,"A",1
"434","09/03/2017",7672,7577,"A","B","G","CK",3,2,8,"A",3
"435","09/03/2017",1376,12315,"A","C","E","AW",2,4,15,"A",4
"436","09/03/2017",12441,12677,"A","B","D","AW",2,0,1,"A",1
"437","09/03/2017",11797,12000,"A","B","D","FF",3,0,1,"A",1
"438","09/03/2017",719,3739,"A","B","E","AW",2,0,12,"A",2
"439","09/03/2017",6725,6483,"A","B","E","AW",2,0,1,"A",1
"440","09/03/2017",13695,14016,"A","B","G","AW",2,0,1,"A",1
"441","09/03/2017",570,2726,"A","B","F","AW",2,0,2,"A",3
"442","09/03/2017",3992,3098,"A","B","F","FZ",1,2,12,"A",3
"443","09/03/2017",7027,6838,"A","B","D","DW",2,0,6,"A",2
"444","09/03/2017",8882,8943,"A","C","D","FF",4,2,3,"A",4
"445","09/03/2017",3577,2578,"A","B","E","FZ",2,0,1,"A",2
"446","09/03/2017",5825,5383,"A","B","D","FF",3,0,3,"A",1
"447","09/03/2017",5024,4363,"A","B","F","AW",3,2,4,"A",1
"448","09/03/2017",14802,15428,"A","B","E","HB",2,0,0,"A",3
"449","09/03/2017",1603,15467,"A","B","E","FR",1,0,1,"A",1
"450","09/03/2017",949,5115,"A","C","E","FF",3,1,9,"A",4
"451","14/03/2017",14154,14502,"A","B","E","AW",2,1,1,"A",1
"452","09/03/2017",6122,5740,"A","A","F","FF",3,1,5,"A",3
"453","09/03/2017",5071,4414,"A","B","F","FF",2,0,4,"A",1
"454","09/03/2017",2216,906,"A","A","E","AW",3,2,10,"A",8
"455","09/03/2017",741,3895,"A","A","F","FZ",2,1,7,"A",2
"456","09/03/2017",10997,11176,"A","B","F","AW",3,0,0,"A",1
"457","09/03/2017",8332,8331,"A","B","F","AW",3,0,6,"A",3
"458","14/03/2017",14392,14748,"A","B","E","AW",5,0,1,"A",1
"459","09/03/2017",8752,8797,"A","B","E","AW",2,0,1,"A",1
"460","09/03/2017",880,4773,"A","B","F","FF",3,0,1,"A",2
"461","09/03/2017",2119,792,"A","B","F","FZ",2,0,5,"A",2
"462","09/03/2017",6624,6361,"A","B","F","AW",3,0,1,"A",2
"463","09/03/2017",24,538,"A","B","F","AW",3,0,2,"A",4
"464","09/03/2017",6101,5717,"A","B","E","AW",2,0,0,"A",1
"465","09/03/2017",3506,2495,"A","A","E","FZ",3,1,1,"A",1
"466","14/03/2017",13853,14183,"A","B","E","CK",3,1,1,"A",1
"467","09/03/2017",11557,11755,"A","B","F","AW",2,0,1,"A",1
"468","09/03/2017",2129,802,"A","B","F","FF",2,0,4,"A",3
"469","09/03/2017",6629,6369,"A","B","F","FZ",4,0,1,"A",1
"470","09/03/2017",11321,11506,"A","B","F","FF",5,0,2,"A",2
"471","09/03/2017",6389,6075,"A","C","E","CK",8,6,26,"A",7
"472","09/03/2017",14048,14392,"A","B","F","DW",1,0,1,"A",1
"473","09/03/2017",11523,11719,"A","B","G","AW",1,0,1,"A",1
"474","09/03/2017",5436,4884,"A","A","F","FF",3,1,9,"A",3
"475","09/03/2017",1534,15221,"A","B","F","CK",10,0,1,"A",8
"476","09/03/2017",3224,2157,"A","A","F","FR",2,0,3,"A",5
"477","09/03/2017",13052,13317,"A","B","E","AW",2,0,1,"A",1
"478","09/03/2017",6014,5607,"A","A","F","CK",3,1,1,"A",2
"479","09/03/2017",6964,6764,"A","B","F","CK",4,2,7,"A",3
"480","09/03/2017",11333,11518,"A","B","D","WD",4,1,1,"A",1
"481","09/03/2017",11988,12204,"A","B","E","FZ",4,1,1,"A",1
"482","09/03/2017",2017,662,"A","B","F","CK",4,1,4,"A",4
"483","09/03/2017",12900,13155,"A","B","D","AW",2,0,2,"A",2
"484","09/03/2017",13922,14258,"A","B","F","AW",5,0,2,"A",2
"485","09/03/2017",8496,8517,"A","B","F","TD",3,0,5,"A",3
"486","14/03/2017",14554,15071,"A","B","F","AW",3,1,1,"A",1
"487","09/03/2017",2495,1252,"A","B","E","FF",4,0,4,"A",3
"488","09/03/2017",23,498,"A","B","F","WD",4,0,1,"A",1
"489","09/03/2017",13181,13458,"A","B","D","TD",3,0,1,"A",1
"490","09/03/2017",1750,320,"A","A","B","CK",4,0,1,"A",3
"491","09/03/2017",306,890,"A","A","F","DW",3,0,1,"A",1
"492","09/03/2017",13843,14172,"A","B","F","FR",2,0,2,"A",2
"493","09/03/2017",3960,3057,"A","B","E","AW",2,1,2,"A",1
"494","09/03/2017",2140,816,"A","B","E","CK",3,0,1,"A",1
"495","09/03/2017",5455,4906,"A","A","F","TD",3,0,14,"A",5
"496","09/03/2017",6362,6038,"A","B","E","FR",2,0,5,"A",5
"497","06/03/2017",5963,5548,"A","B","D","FF",3,1,2,"A",2
"498","09/03/2017",7274,7121,"A","C","E","FF",4,0,1,"A",1
"499","09/03/2017",12858,13112,"A","B","E","AW",3,0,2,"A",1
"500","09/03/2017",749,3950,"A","A","G","FZ",3,2,8,"A",4
"501","09/03/2017",7891,7837,"A","A","E","FZ",1,0,1,"A",1
"502","09/03/2017",11296,11480,"A","B","F","AW",3,0,1,"A",1
"503","09/03/2017",10977,11155,"A","B","E","CK",3,1,0,"A",1
"504","09/03/2017",11027,11207,"A","B","E","AW",2,0,1,"A",1
"505","14/03/2017",14914,124,"A","B","E","FR",3,0,0,"A",1
"506","09/03/2017",14169,14519,"A","B","F","AW",3,0,1,"A",1
"507","09/03/2017",5497,4953,"A","B","E","AW",3,0,4,"A",2
"508","09/03/2017",12884,13139,"A","B","G","AW",2,0,1,"A",1
"509","09/03/2017",11925,12136,"A","B","E","FF",2,0,1,"A",1
"510","09/03/2017",7518,7410,"A","B","E","CK",9,0,3,"A",2
"511","09/03/2017",13126,13397,"A","B","F","FF",5,0,2,"A",4
"512","09/03/2017",6477,6183,"A","B","E","AW",2,0,1,"A",1
"513","09/03/2017",109,6370,"A","B","F","FF",3,2,5,"A",5
"514","09/03/2017",11646,11845,"A","B","E","FF",8,1,1,"A",1
"515","09/03/2017",11540,11738,"A","B","D","DW",2,0,1,"A",1
"516","09/03/2017",2445,1194,"A","B","E","AW",2,0,1,"A",2
"517","09/03/2017",10844,11016,"A","B","F","FF",3,0,0,"A",1
"518","09/03/2017",7694,7605,"A","B","G","CK",4,0,1,"A",1
"519","09/03/2017",4553,3783,"A","A","F","AW",3,1,2,"A",3
"520","09/03/2017",10596,10754,"A","B","G","FF",3,0,1,"A",2
"521","09/03/2017",12653,12900,"A","B","E","AW",3,0,2,"A",1
"522","09/03/2017",11473,11667,"A","B","F","FZ",2,0,2,"A",2
"523","09/03/2017",4721,3990,"A","B","F","CK",4,0,5,"A",2
"524","09/03/2017",1669,143,"A","B","F","FZ",2,1,10,"A",5
"525","09/03/2017",5280,4683,"A","B","F","AW",3,0,1,"A",1
"526","09/03/2017",13723,14046,"A","B","E","CK",2,0,1,"A",1
"527","09/03/2017",12415,12651,"A","B","F","AW",3,1,1,"A",1
"528","09/03/2017",11937,12149,"A","B","E","CK",3,0,3,"A",2
"529","09/03/2017",14033,14377,"A","B","F","DW",2,0,1,"A",1
"530","14/03/2017",14419,14777,"A","B","D","AW",3,0,1,"A",1
"531","09/03/2017",8747,8791,"A","B","E","AW",2,0,1,"A",2
"532","09/03/2017",397,1516,"A","B","E","CK",3,3,14,"A",6
"533","09/03/2017",4561,3793,"A","B","F","FF",2,0,4,"A",5
"534","09/03/2017",3746,2788,"A","A","E","FF",2,1,16,"A",5
"535","09/03/2017",1514,15086,"A","B","F","AW",2,0,1,"A",1
"536","09/03/2017",594,2858,"A","B","E","FF",2,3,12,"A",3
"537","09/03/2017",5042,4382,"A","B","E","FF",2,2,6,"A",3
"538","09/03/2017",4565,3797,"A","B","E","AW",2,1,4,"A",9
"539","09/03/2017",2246,948,"A","B","E","FF",3,0,2,"A",2
"540","09/03/2017",9018,9092,"A","A","F","FF",3,0,1,"A",1
"541","09/03/2017",14739,15340,"A","A","D","AW",5,0,0,"A",3
"542","14/03/2017",14006,14349,"A","B","F","TD",3,1,4,"A",5
"543","09/03/2017",10921,11097,"A","B","F","OV",3,0,2,"A",2
"544","09/03/2017",4447,3661,"A","B","F","FF",2,0,1,"A",1
"545","09/03/2017",2585,1359,"A","B","F","FZ",2,1,4,"A",2
"546","09/03/2017",1496,15028,"A","A","F","AW",2,0,1,"A",2
"547","14/03/2017",14430,14788,"A","B","E","AW",5,0,1,"A",1
"548","09/03/2017",5169,4533,"A","A","F","AW",2,1,6,"A",2
"549","09/03/2017",7990,7947,"A","A","E","FF",2,2,2,"A",4
"550","09/03/2017",11676,11875,"A","B","F","AW",2,0,1,"A",1
"551","09/03/2017",13071,13336,"A","B","D","AW",3,0,2,"A",3
"552","09/03/2017",8137,8116,"A","B","F","DW",3,1,3,"A",4
"553","09/03/2017",150,9094,"A","A","G","FF",3,1,4,"A",3
"554","09/03/2017",13456,13757,"A","B","F","FR",1,0,3,"A",5
"555","09/03/2017",12062,12281,"A","B","F","FF",3,0,1,"A",1
"556","09/03/2017",5206,4585,"A","B","E","CK",2,0,0,"A",1
"557","09/03/2017",1240,7317,"A","A","E","CK",3,0,1,"A",1
"558","09/03/2017",685,3476,"A","C","E","CK",4,1,6,"A",4
"559","09/03/2017",12568,12812,"A","B","E","AW",2,0,1,"A",1
"560","09/03/2017",12630,12876,"A","B","E","FF",10,1,1,"A",2
"561","09/03/2017",10925,11101,"A","B","F","FF",2,0,1,"A",1
"562","09/03/2017",1728,292,"A","A","E","FZ",4,4,16,"A",9
"563","09/03/2017",4622,3866,"A","B","E","FF",3,0,4,"A",1
"564","09/03/2017",11654,11853,"A","B","D","AW",3,0,1,"A",1
"565","14/03/2017",14589,15114,"A","B","E","DW",3,0,3,"A",3
"566","09/03/2017",11336,11521,"A","B","F","CK",4,0,1,"A",1
"567","09/03/2017",14528,15038,"A","B","E","DW",2,0,1,"A",2
"568","09/03/2017",10791,10961,"A","B","E","AW",2,3,9,"A",6
"569","09/03/2017",3783,2833,"A","B","E","DW",3,1,2,"A",2
"570","14/03/2017",14007,14350,"A","B","E","FZ",3,1,0,"A",3
"571","14/03/2017",2049,699,"A","B","F","FZ",3,0,2,"A",2
"572","09/03/2017",5707,5224,"A","A","D","FF",4,1,1,"A",1
"573","09/03/2017",3370,2329,"A","C","E","CK",2,2,6,"A",3
"574","09/03/2017",1243,7336,"A","A","F","TD",2,1,5,"A",5
"575","09/03/2017",12611,12857,"A","B","D","AW",5,0,1,"A",2
"576","09/03/2017",7363,7227,"A","B","D","AW",2,3,14,"A",12
"577","09/03/2017",11041,11221,"A","B","D","AW",2,0,1,"A",1
"578","09/03/2017",5552,5030,"A","A","D","FF",7,0,1,"A",1
"579","09/03/2017",12776,13025,"A","B","F","FZ",4,0,1,"A",1
"580","09/03/2017",11712,11913,"A","B","F","AW",2,0,1,"A",1
"581","09/03/2017",4704,3969,"A","B","E","FF",2,1,7,"A",2
"582","09/03/2017",13887,14218,"A","B","D","AW",3,0,3,"A",2
"583","09/03/2017",10823,10994,"A","B","D","TD",2,0,2,"A",2
"584","06/03/2017",487,2118,"A","B","E","AW",3,2,6,"A",3
"585","09/03/2017",8572,8600,"A","B","F","AW",2,1,3,"A",2
"586","09/03/2017",5652,5157,"A","C","F","WD",5,0,5,"A",1
"587","09/03/2017",1022,5614,"A","B","E","FF",2,0,1,"A",1
"588","14/03/2017",7402,7268,"A","B","D","AW",3,3,3,"A",4
"589","09/03/2017",14047,14391,"A","B","D","CK",2,0,1,"A",1
"590","06/03/2017",11448,11641,"A","B","F","FF",2,0,4,"A",3
"591","09/03/2017",7820,7754,"A","B","E","HB",1,4,15,"A",6
"592","09/03/2017",3236,2171,"A","A","E","FF",10,3,8,"A",5
"593","09/03/2017",12122,12344,"A","B","F","FR",3,0,3,"A",3
"594","09/03/2017",10885,11058,"A","B","D","AW",3,0,1,"A",1
"595","09/03/2017",12623,12869,"A","B","F","TD",3,0,2,"A",2
"596","09/03/2017",10836,11008,"A","B","F","AW",2,0,0,"A",1
"597","09/03/2017",6626,6366,"A","A","F","AW",2,0,2,"A",2
"598","09/03/2017",6851,6632,"A","B","F","AW",2,0,2,"A",2
"599","14/03/2017",5158,4520,"A","B","E","FF",3,0,1,"A",1
"600","09/03/2017",6177,5804,"A","B","E","FF",2,0,1,"A",1
"601","09/03/2017",12472,12710,"A","B","D","FR",3,2,2,"A",2
"602","09/03/2017",13677,13996,"A","B","F","AW",3,0,1,"A",1
"603","09/03/2017",1896,514,"A","B","F","CK",4,1,2,"A",2
"604","09/03/2017",11816,12021,"A","B","F","FF",3,0,3,"A",3
"605","09/03/2017",14167,14517,"A","B","F","HB",3,0,5,"A",5
"606","14/03/2017",14157,14505,"A","B","D","CK",3,1,1,"A",1
"607","09/03/2017",4723,3992,"A","B","E","AW",2,0,1,"A",1
"608","09/03/2017",5344,4766,"A","C","F","FF",3,0,6,"A",3
"609","09/03/2017",13889,14222,"A","B","F","FF",6,0,1,"A",1
"610","09/03/2017",1380,13938,"A","B","F","FF",2,0,1,"A",1
"611","09/03/2017",13734,14057,"A","B","F","FR",1,0,5,"A",4
"612","09/03/2017",4665,3921,"A","A","F","FR",3,1,10,"A",3
"613","09/03/2017",7469,7355,"A","A","F","FF",2,0,2,"A",1
"614","09/03/2017",14689,15252,"A","B","E","FF",2,0,3,"A",3
"615","09/03/2017",11483,11677,"A","B","F","AW",2,0,1,"A",1
"616","09/03/2017",5511,4972,"A","B","F","FF",2,0,9,"A",2
"617","09/03/2017",1966,599,"A","A","D","FF",3,0,5,"A",3
"618","09/03/2017",4599,3839,"A","B","E","AW",3,0,7,"A",3
"619","06/03/2017",9040,9115,"A","B","E","FF",2,1,4,"A",3
"620","09/03/2017",772,4086,"A","B","F","AW",3,1,1,"A",1
"621","09/03/2017",12847,13101,"A","B","E","WD",3,0,2,"A",2
"622","09/03/2017",2788,1615,"A","B","F","FZ",4,1,10,"A",3
"623","09/03/2017",7580,7479,"A","B","G","FF",3,0,4,"A",3
"624","09/03/2017",1766,342,"A","B","F","FF",2,1,2,"A",2
"625","09/03/2017",4375,3570,"A","B","F","FR",3,0,2,"A",2
"626","09/03/2017",8943,9012,"A","C","D","AW",3,3,4,"A",3
"627","09/03/2017",3413,2376,"A","C","F","DW",2,0,1,"A",2
"628","09/03/2017",9268,9360,"A","C","F","FZ",2,1,1,"A",1
"629","09/03/2017",6694,6446,"A","A","E","TD",3,0,1,"A",2
"630","09/03/2017",13756,14082,"A","B","G","FF",3,0,2,"A",2
"631","09/03/2017",12897,13152,"A","B","D","AW",2,0,1,"A",1
"632","09/03/2017",5021,4360,"A","B","F","AW",3,0,1,"A",1
"633","14/03/2017",4215,3370,"A","B","F","WD",5,0,1,"A",1
"634","09/03/2017",12592,12836,"A","B","E","FF",3,0,3,"A",3
"635","09/03/2017",6184,5811,"A","A","E","FF",3,0,1,"A",2
"636","09/03/2017",4243,3406,"A","B","F","FF",3,0,3,"A",3
"637","09/03/2017",1281,7779,"A","A","F","TD",2,1,4,"A",8
"638","09/03/2017",864,4676,"A","A","F","CK",3,3,11,"A",10
"639","09/03/2017",11256,11440,"A","B","D","HB",1,0,1,"A",1
"640","09/03/2017",11011,11190,"A","B","F","AW",3,0,1,"A",1
"641","09/03/2017",13380,13672,"A","B","F","FF",3,0,1,"A",2
"642","09/03/2017",4041,3161,"A","B","E","AW",2,1,6,"A",5
"643","14/03/2017",14558,15075,"A","B","D","AW",2,1,1,"A",1
"644","09/03/2017",2641,1431,"A","A","F","OV",2,1,2,"A",2
"645","09/03/2017",12220,12444,"A","B","F","TD",2,0,1,"A",1
"646","09/03/2017",2951,1818,"A","B","E","FZ",3,0,11,"A",2
"647","09/03/2017",415,1626,"A","B","F","AW",2,2,2,"A",1
"648","09/03/2017",12933,13194,"A","B","F","FZ",2,0,2,"A",3
"649","09/03/2017",11216,11399,"A","B","F","WD",4,0,1,"A",1
"650","14/03/2017",13782,14108,"A","B","D","DW",2,1,1,"A",1
"651","09/03/2017",11116,11296,"A","C","F","CK",3,5,5,"A",5
"652","09/03/2017",12723,12972,"A","B","D","AW",2,0,1,"A",2
"653","09/03/2017",4873,4174,"A","B","F","FZ",3,3,14,"A",6
"654","09/03/2017",5304,4714,"A","B","E","CK",3,0,1,"A",1
"655","09/03/2017",8008,7972,"A","B","D","AW",3,0,1,"A",1
"656","14/03/2017",1246,7350,"A","A","E","CK",5,0,1,"A",2
"657","09/03/2017",2517,1277,"A","A","F","CK",3,0,1,"A",1
"658","09/03/2017",8369,8371,"A","C","E","AW",2,2,4,"A",8
"659","09/03/2017",11807,12011,"A","B","D","FF",3,0,1,"A",1
"660","09/03/2017",12982,13244,"A","B","E","FF",3,0,3,"A",3
"661","09/03/2017",5025,4365,"A","B","F","AW",2,2,11,"A",3
"662","09/03/2017",12281,12509,"A","B","F","CK",2,0,1,"A",1
"663","06/03/2017",778,4144,"A","B","E","OV",2,0,10,"A",6
"664","09/03/2017",8958,9028,"A","B","D","FF",3,0,5,"A",2
"665","09/03/2017",4798,4089,"A","C","F","AW",2,0,2,"A",1
"666","09/03/2017",8362,8362,"A","B","E","FF",10,0,6,"A",2
"667","09/03/2017",13466,13768,"A","B","F","AW",2,0,2,"A",1
"668","09/03/2017",2600,1378,"A","B","E","FF",3,0,5,"A",1
"669","09/03/2017",4975,4298,"A","B","E","FF",6,0,2,"A",2
"670","09/03/2017",11035,11215,"A","B","E","AW",3,0,1,"A",1
"671","09/03/2017",11968,12182,"A","B","G","CK",2,0,4,"A",4
"672","09/03/2017",7268,7115,"A","B","F","FF",3,3,8,"A",4
"673","09/03/2017",12575,12819,"A","B","E","FF",10,0,1,"A",2
"674","09/03/2017",7343,7203,"A","B","D","FF",2,0,1,"A",1
"675","09/03/2017",6928,6722,"A","B","E","FF",6,3,10,"A",3
"676","09/03/2017",5693,5206,"A","B","F","AW",3,0,1,"A",1
"677","09/03/2017",4870,4170,"A","A","F","TD",2,1,5,"A",2
"678","09/03/2017",1579,15374,"A","A","F","FF",6,2,7,"A",2
"679","09/03/2017",3980,3082,"A","B","E","AW",2,0,10,"A",3
"680","09/03/2017",3701,2733,"A","B","F","FZ",2,1,2,"A",2
"681","09/03/2017",11987,12203,"A","B","D","AW",2,0,1,"A",1
"682","09/03/2017",12075,12294,"A","B","F","AW",2,0,2,"A",2
"683","09/03/2017",1843,446,"A","B","E","AW",2,0,4,"A",2
"684","09/03/2017",7129,6959,"A","B","D","FF",2,0,4,"A",2
"685","14/03/2017",8519,8543,"A","A","E","AW",2,1,0,"A",1
"686","09/03/2017",6979,6780,"A","B","F","FF",4,0,1,"A",1
"687","09/03/2017",5211,4590,"A","C","F","DW",3,1,5,"A",1
"688","14/03/2017",5774,5316,"A","C","F","TD",2,2,0,"A",3
"689","09/03/2017",156,14815,"A","B","E","AW",2,1,1,"A",1
"690","09/03/2017",13518,13824,"A","B","E","FZ",2,1,4,"A",4
"691","09/03/2017",1053,5857,"A","B","F","FF",3,0,6,"A",3
"692","09/03/2017",7004,6815,"A","B","F","AW",2,0,1,"A",1
"693","09/03/2017",12481,12719,"A","B","F","FR",2,0,2,"A",2
"694","09/03/2017",8530,8555,"A","B","F","FF",3,1,3,"A",2
"695","09/03/2017",5739,5271,"A","C","D","FF",3,5,6,"A",4
"696","09/03/2017",7848,7789,"A","B","D","AW",3,1,1,"A",1
"697","09/03/2017",12172,12395,"A","B","E","CK",2,0,1,"A",5
"698","09/03/2017",2154,832,"A","B","E","FR",1,0,2,"A",2
"699","14/03/2017",14059,14403,"A","B","F","AW",5,1,0,"A",1
"700","09/03/2017",6490,6198,"A","B","F","FF",3,0,1,"A",1
"701","09/03/2017",13630,13944,"A","B","F","CK",3,0,3,"A",3
"702","09/03/2017",13295,13580,"A","B","D","TD",4,0,1,"A",1
"703","09/03/2017",11773,11976,"A","B","D","TD",2,0,4,"A",2
"704","09/03/2017",11100,11280,"A","B","F","FF",3,0,1,"A",1
"705","09/03/2017",10733,10901,"A","B","E","TD",2,0,0,"A",5
"706","09/03/2017",972,5250,"A","B","F","FZ",1,0,1,"A",1
"707","09/03/2017",5728,5253,"A","B","D","CK",2,0,1,"A",1
"708","09/03/2017",7376,7240,"A","A","D","CK",3,0,2,"A",2
"709","09/03/2017",13751,14076,"A","A","E","AW",3,0,1,"A",1
"710","09/03/2017",11426,11618,"A","B","D","AW",3,0,1,"A",1
"711","09/03/2017",11527,11724,"A","B","F","CK",3,0,3,"A",3
"712","09/03/2017",6431,6130,"A","B","F","FR",2,0,2,"A",1
"713","09/03/2017",1545,15261,"A","A","F","DW",2,1,1,"A",1
"714","09/03/2017",12115,12337,"A","B","F","FF",3,0,4,"A",4
"715","09/03/2017",5931,5512,"A","B","D","CK",2,0,1,"A",1
"716","09/03/2017",5836,5394,"A","B","D","FF",2,0,1,"A",1
"717","09/03/2017",376,1394,"A","A","F","FF",5,0,1,"A",2
"718","09/03/2017",1873,482,"A","A","F","DW",2,1,6,"A",3
"719","09/03/2017",5713,5233,"A","A","F","CK",4,1,3,"A",2
"720","09/03/2017",14500,14914,"A","B","F","TD",2,0,0,"A",1
"721","09/03/2017",68,3548,"A","B","E","FZ",2,0,1,"A",1
"722","09/03/2017",8593,8621,"A","B","D","FF",3,0,1,"A",3
"723","09/03/2017",13333,13621,"A","B","F","FF",3,0,1,"A",1
"724","09/03/2017",11370,11556,"A","B","D","DW",2,0,4,"A",3
"725","09/03/2017",3469,2454,"A","B","F","FF",2,0,1,"A",1
"726","09/03/2017",12779,13028,"A","B","F","FF",6,0,5,"A",4
"727","09/03/2017",4457,3672,"A","A","F","AW",2,1,11,"A",3
"728","09/03/2017",8125,8103,"A","B","F","AW",2,0,4,"A",2
"729","09/03/2017",5849,5410,"A","B","F","FR",2,0,2,"A",2
"730","09/03/2017",703,3615,"A","B","G","AW",2,1,2,"A",4
"731","09/03/2017",11574,11772,"A","B","F","FF",2,0,1,"A",1
"732","09/03/2017",7668,7573,"A","B","F","FZ",5,0,2,"A",4
"733","09/03/2017",11764,11967,"A","B","E","AW",2,0,1,"A",2
"734","09/03/2017",691,3505,"A","B","F","AW",3,2,2,"A",3
"735","09/03/2017",11440,11632,"A","B","B","AW",3,0,1,"A",1
"736","09/03/2017",3962,3059,"A","B","E","TD",2,1,2,"A",3
"737","09/03/2017",3777,2823,"A","B","E","AW",2,0,1,"A",1
"738","09/03/2017",12558,12801,"A","B","F","AW",2,0,1,"A",1
"739","09/03/2017",1140,6418,"A","B","F","CK",2,1,7,"A",1
"740","09/03/2017",574,2757,"A","A","E","FF",3,0,1,"A",1
"741","09/03/2017",4659,3913,"A","B","E","FF",3,0,6,"A",3
"742","09/03/2017",7555,7450,"A","A","E","FF",6,0,1,"A",1
"743","09/03/2017",8664,8696,"A","B","F","FF",2,1,5,"A",3
"744","09/03/2017",3601,2607,"A","A","F","FF",4,3,5,"A",3
"745","09/03/2017",2665,1462,"A","A","F","OV",4,0,3,"A",3
"746","09/03/2017",5135,4490,"A","B","F","TD",2,0,1,"A",1
"747","06/03/2017",14869,50,"A","B","F","AW",3,0,0,"A",1
"748","09/03/2017",12597,12841,"A","B","F","AW",2,0,2,"A",2
"749","09/03/2017",1557,15288,"A","B","F","TD",2,2,10,"A",4
"750","09/03/2017",11044,11224,"A","B","E","FF",4,0,1,"A",1
"751","09/03/2017",6789,6559,"A","B","E","FR",2,2,5,"A",5
"752","09/03/2017",13282,13566,"A","B","E","FF",5,0,4,"A",4
